datetime,KQ.m@SHFE.rb.last_price,KQ.m@SHFE.rb.highest,KQ.m@SHFE.rb.lowest,KQ.m@SHFE.rb.bid_price1,KQ.m@SHFE.rb.bid_volume1,KQ.m@SHFE.rb.ask_price1,KQ.m@SHFE.rb.ask_volume1,KQ.m@SHFE.rb.volume,KQ.m@SHFE.rb.amount,KQ.m@SHFE.rb.open_interest
2020-03-13 09:27:27.577000000,3490.0,3515.0,3476.0,3490.0,465,3491.0,540,504468,17624171930.0,1367967
2020-03-13 09:27:28.079000000,3490.0,3515.0,3476.0,3490.0,401,3491.0,536,504539,17626649900.0,1368030
2020-03-13 09:27:28.563000000,3490.0,3515.0,3476.0,3490.0,157,3491.0,531,504791,17635444750.0,1368245
2020-03-13 09:27:29.076000000,3490.0,3515.0,3476.0,3489.0,974,3490.0,2,504957,17641238190.0,1368296
2020-03-13 09:27:29.536000000,3489.0,3515.0,3476.0,3489.0,998,3490.0,77,505013,17643192270.0,1368279
2020-03-13 09:27:30.059000000,3489.0,3515.0,3476.0,3489.0,516,3490.0,188,505508,17660463340.0,1368295
2020-03-13 09:27:30.583000000,3489.0,3515.0,3476.0,3489.0,373,3490.0,531,505600,17663673480.0,1368246
2020-03-13 09:27:31.085000000,3489.0,3515.0,3476.0,3489.0,333,3490.0,555,505675,17666290550.0,1368238
2020-03-13 09:27:31.571000000,3489.0,3515.0,3476.0,3488.0,1657,3489.0,192,506027,17678572100.0,1367964
2020-03-13 09:27:32.081000000,3488.0,3515.0,3476.0,3488.0,1670,3489.0,25,506251,17686387420.0,1367764
2020-03-13 09:27:32.583000000,3489.0,3515.0,3476.0,3488.0,1302,3489.0,7,506745,17703619070.0,1367657
2020-03-13 09:27:33.050000000,3488.0,3515.0,3476.0,3488.0,1237,3489.0,262,506828,17706514600.0,1367636
2020-03-13 09:27:33.584000000,3488.0,3515.0,3476.0,3488.0,1193,3489.0,263,506880,17708328600.0,1367657
2020-03-13 09:27:34.081000000,3489.0,3515.0,3476.0,3488.0,1005,3489.0,190,507117,17716595900.0,1367548
2020-03-13 09:27:34.584000000,3488.0,3515.0,3476.0,3488.0,458,3489.0,277,507675,17736059170.0,1367094
2020-03-13 09:27:35.086000000,3488.0,3515.0,3476.0,3487.0,1245,3488.0,297,508161,17753011080.0,1367300
2020-03-13 09:27:35.585000000,3488.0,3515.0,3476.0,3487.0,1205,3488.0,540,508291,17757545290.0,1367304
2020-03-13 09:27:36.084000000,3487.0,3515.0,3476.0,3487.0,956,3488.0,542,508582,17767692510.0,1367462
2020-03-13 09:27:36.573000000,3487.0,3515.0,3476.0,3487.0,322,3488.0,539,509326,17793636180.0,1367109
2020-03-13 09:27:37.080000000,3488.0,3515.0,3476.0,3486.0,836,3488.0,579,509643,17804690130.0,1367058
2020-03-13 09:27:37.586000000,3487.0,3515.0,3476.0,3487.0,27,3488.0,575,509700,17806678160.0,1367048
2020-03-13 09:27:38.075000000,3487.0,3515.0,3476.0,3487.0,142,3488.0,513,509767,17809014790.0,1367034
2020-03-13 09:27:38.585000000,3487.0,3515.0,3476.0,3486.0,870,3487.0,101,510193,17823869430.0,1366758
2020-03-13 09:27:39.066000000,3487.0,3515.0,3476.0,3486.0,825,3488.0,531,510396,17830947470.0,1366652
2020-03-13 09:27:39.587000000,3487.0,3515.0,3476.0,3487.0,186,3488.0,509,510590,17837711810.0,1366780
2020-03-13 09:27:40.086000000,3487.0,3515.0,3476.0,3487.0,211,3488.0,452,510661,17840188060.0,1366756
2020-03-13 09:27:40.577000000,3487.0,3515.0,3476.0,3487.0,32,3488.0,502,510889,17848138630.0,1366597
2020-03-13 09:27:41.066000000,3486.0,3515.0,3476.0,3486.0,739,3487.0,516,510950,17850265720.0,1366594
2020-03-13 09:27:41.587000000,3486.0,3515.0,3476.0,3486.0,662,3487.0,425,511173,17858040970.0,1366474
2020-03-13 09:27:42.080000000,3487.0,3515.0,3476.0,3486.0,651,3487.0,381,511234,17860167910.0,1366435
2020-03-13 09:27:42.575000000,3486.0,3515.0,3476.0,3486.0,144,3487.0,372,511758,17878434710.0,1366771
2020-03-13 09:27:43.087000000,3486.0,3515.0,3476.0,3485.0,1742,3486.0,75,511850,17881641840.0,1366752
2020-03-13 09:27:43.579000000,3485.0,3515.0,3476.0,3485.0,1794,3486.0,18,511949,17885092870.0,1366694
2020-03-13 09:27:44.081000000,3486.0,3515.0,3476.0,3485.0,852,3486.0,17,513098,17925138460.0,1366371
2020-03-13 09:27:44.587000000,3485.0,3515.0,3476.0,3485.0,589,3486.0,203,513325,17933049510.0,1366558
2020-03-13 09:27:45.086000000,3486.0,3515.0,3476.0,3485.0,565,3486.0,363,513366,17934478590.0,1366560
2020-03-13 09:27:45.586000000,3485.0,3515.0,3476.0,3485.0,522,3486.0,470,513410,17936012020.0,1366590
2020-03-13 09:27:46.085000000,3486.0,3515.0,3476.0,3485.0,464,3486.0,454,513475,17938277500.0,1366615
2020-03-13 09:27:46.587000000,3485.0,3515.0,3476.0,3485.0,516,3486.0,631,513534,17940333810.0,1366635
2020-03-13 09:27:47.051000000,3485.0,3515.0,3476.0,3484.0,677,3485.0,26,514080,17959362190.0,1366540
2020-03-13 09:27:47.576000000,3485.0,3515.0,3476.0,3485.0,122,3486.0,456,514234,17964729220.0,1366463
2020-03-13 09:27:48.079000000,3485.0,3515.0,3476.0,3485.0,182,3486.0,422,514478,17973232870.0,1366335
2020-03-13 09:27:48.583000000,3485.0,3515.0,3476.0,3484.0,731,3485.0,148,515167,17997244670.0,1366171
2020-03-13 09:27:49.082000000,3484.0,3515.0,3476.0,3485.0,46,3486.0,391,515807,18019547020.0,1366069
2020-03-13 09:27:49.587000000,3485.0,3515.0,3476.0,3484.0,565,3485.0,303,516240,18034636670.0,1365867
2020-03-13 09:27:50.082000000,3484.0,3515.0,3476.0,3484.0,668,3485.0,179,516410,18040561000.0,1365739
2020-03-13 09:27:50.575000000,3484.0,3515.0,3476.0,3484.0,683,3485.0,1,516655,18049098890.0,1365658
2020-03-13 09:27:51.081000000,3485.0,3515.0,3476.0,3485.0,350,3486.0,346,516712,18051085410.0,1365622
2020-03-13 09:27:51.579000000,3485.0,3515.0,3476.0,3485.0,407,3486.0,337,516731,18051747580.0,1365621
2020-03-13 09:27:52.059000000,3484.0,3515.0,3476.0,3484.0,646,3485.0,30,517366,18073876060.0,1365143
2020-03-13 09:27:52.582000000,3485.0,3515.0,3476.0,3485.0,338,3486.0,335,517647,18083669000.0,1365079
2020-03-13 09:27:53.080000000,3485.0,3515.0,3476.0,3485.0,813,3486.0,307,517707,18085760270.0,1365087
2020-03-13 09:27:53.558000000,3486.0,3515.0,3476.0,3486.0,232,3487.0,216,518061,18098100710.0,1364979
2020-03-13 09:27:54.078000000,3486.0,3515.0,3476.0,3485.0,884,3486.0,188,518407,18110162210.0,1364694
2020-03-13 09:27:54.579000000,3486.0,3515.0,3476.0,3486.0,91,3487.0,288,518647,18118528620.0,1364489
2020-03-13 09:27:55.074000000,3486.0,3515.0,3476.0,3486.0,255,3487.0,95,518873,18126408920.0,1364394
2020-03-13 09:27:55.584000000,3487.0,3515.0,3476.0,3486.0,324,3487.0,51,518950,18129093550.0,1364383
2020-03-13 09:27:56.086000000,3486.0,3515.0,3476.0,3485.0,920,3486.0,148,519310,18141643140.0,1364073
2020-03-13 09:27:56.577000000,3486.0,3515.0,3476.0,3485.0,913,3486.0,66,519428,18145756590.0,1364041
2020-03-13 09:27:57.072000000,3486.0,3515.0,3476.0,3486.0,104,3487.0,204,519707,18155480550.0,1363837
2020-03-13 09:27:57.576000000,3486.0,3515.0,3476.0,3485.0,734,3486.0,336,519884,18161650680.0,1363698
2020-03-13 09:27:58.056000000,3485.0,3515.0,3476.0,3485.0,706,3486.0,343,519974,18164787850.0,1363666
2020-03-13 09:27:58.580000000,3485.0,3515.0,3476.0,3485.0,442,3486.0,85,520250,18174408730.0,1363492
2020-03-13 09:27:59.085000000,3485.0,3515.0,3476.0,3485.0,452,3486.0,116,520282,18175524030.0,1363490
2020-03-13 09:27:59.577000000,3486.0,3515.0,3476.0,3485.0,83,3486.0,115,520745,18191660450.0,1363335
2020-03-13 09:28:00.087000000,3485.0,3515.0,3476.0,3484.0,889,3485.0,430,520975,18199676380.0,1363257
2020-03-13 09:28:00.572000000,3485.0,3515.0,3476.0,3484.0,779,3485.0,558,521071,18203021150.0,1363298
2020-03-13 09:28:01.085000000,3485.0,3515.0,3476.0,3484.0,686,3485.0,556,521176,18206679750.0,1363243
2020-03-13 09:28:01.586000000,3484.0,3515.0,3476.0,3484.0,656,3485.0,574,521250,18209258040.0,1363229
2020-03-13 09:28:02.087000000,3485.0,3515.0,3476.0,3484.0,658,3485.0,471,521376,18213648920.0,1363153
2020-03-13 09:28:02.566000000,3484.0,3515.0,3476.0,3484.0,636,3485.0,448,521510,18218318080.0,1363150
2020-03-13 09:28:03.086000000,3485.0,3515.0,3476.0,3484.0,613,3485.0,208,521808,18228703100.0,1362996
2020-03-13 09:28:03.585000000,3484.0,3515.0,3476.0,3485.0,267,3486.0,487,522011,18235777560.0,1362880
2020-03-13 09:28:04.086000000,3485.0,3515.0,3476.0,3484.0,603,3485.0,160,522608,18256583000.0,1362825
2020-03-13 09:28:04.586000000,3484.0,3515.0,3476.0,3484.0,619,3485.0,5,522866,18265574290.0,1362833
2020-03-13 09:28:05.080000000,3485.0,3515.0,3476.0,3484.0,519,3485.0,10,523089,18273344430.0,1362784
2020-03-13 09:28:05.570000000,3485.0,3515.0,3476.0,3484.0,527,3486.0,474,523130,18274773280.0,1362764
2020-03-13 09:28:06.073000000,3486.0,3515.0,3476.0,3485.0,120,3486.0,461,523168,18276097820.0,1362762
2020-03-13 09:28:06.585000000,3484.0,3515.0,3476.0,3484.0,568,3485.0,343,523345,18282266270.0,1362597
2020-03-13 09:28:07.046000000,3485.0,3515.0,3476.0,3484.0,352,3485.0,386,523626,18292057110.0,1362574
2020-03-13 09:28:07.576000000,3485.0,3515.0,3476.0,3484.0,307,3485.0,389,523716,18295193370.0,1362492
2020-03-13 09:28:08.066000000,3485.0,3515.0,3476.0,3484.0,249,3485.0,356,523808,18298398940.0,1362503
2020-03-13 09:28:08.586000000,3485.0,3515.0,3476.0,3484.0,342,3485.0,364,523821,18298851950.0,1362500
2020-03-13 09:28:09.081000000,3484.0,3515.0,3476.0,3484.0,1,3485.0,343,524217,18312648750.0,1362401
2020-03-13 09:28:09.578000000,3483.0,3515.0,3476.0,3483.0,1715,3485.0,361,524260,18314146900.0,1362400
2020-03-13 09:28:10.082000000,3485.0,3515.0,3476.0,3484.0,185,3485.0,395,524562,18324667310.0,1362567
2020-03-13 09:28:10.578000000,3484.0,3515.0,3476.0,3484.0,218,3485.0,682,524658,18328012280.0,1362477
2020-03-13 09:28:11.081000000,3484.0,3515.0,3476.0,3483.0,1644,3484.0,16,524912,18336861610.0,1362449
2020-03-13 09:28:11.587000000,3484.0,3515.0,3476.0,3483.0,1643,3484.0,94,525257,18348883890.0,1362508
2020-03-13 09:28:12.084000000,3485.0,3515.0,3476.0,3484.0,1,3485.0,394,525966,18373581860.0,1362386
2020-03-13 09:28:12.578000000,3484.0,3515.0,3476.0,3483.0,1206,3484.0,28,526099,18378216250.0,1362405
2020-03-13 09:28:13.086000000,3484.0,3515.0,3476.0,3484.0,17,3485.0,374,526158,18380271850.0,1362364
2020-03-13 09:28:13.580000000,3485.0,3515.0,3476.0,3484.0,42,3485.0,372,526188,18381317280.0,1362363
2020-03-13 09:28:14.073000000,3484.0,3515.0,3476.0,3484.0,119,3485.0,345,526273,18384278990.0,1362382
2020-03-13 09:28:14.579000000,3484.0,3515.0,3476.0,3484.0,213,3485.0,254,526388,18388286430.0,1362438
2020-03-13 09:28:15.080000000,3484.0,3515.0,3476.0,3484.0,300,3485.0,299,526528,18393164800.0,1362483
2020-03-13 09:28:15.573000000,3485.0,3515.0,3476.0,3484.0,292,3485.0,277,526594,18395464520.0,1362491
2020-03-13 09:28:16.083000000,3484.0,3515.0,3476.0,3484.0,304,3485.0,267,526633,18396823600.0,1362502
2020-03-13 09:28:16.585000000,3485.0,3515.0,3476.0,3484.0,321,3485.0,285,526830,18403687100.0,1362445
2020-03-13 09:28:17.086000000,3484.0,3515.0,3476.0,3484.0,194,3485.0,278,526989,18409226890.0,1362519
2020-03-13 09:28:17.574000000,3485.0,3515.0,3476.0,3484.0,146,3485.0,355,527073,18412153690.0,1362555
2020-03-13 09:28:18.072000000,3484.0,3515.0,3476.0,3484.0,134,3485.0,343,527111,18413477820.0,1362541
2020-03-13 09:28:18.584000000,3485.0,3515.0,3476.0,3484.0,149,3485.0,619,527177,18415777540.0,1362524
2020-03-13 09:28:19.087000000,3484.0,3515.0,3476.0,3484.0,94,3485.0,604,527219,18417241050.0,1362521
2020-03-13 09:28:19.578000000,3484.0,3515.0,3476.0,3484.0,24,3485.0,617,527544,18428564050.0,1362481
2020-03-13 09:28:20.083000000,3484.0,3515.0,3476.0,3483.0,1236,3484.0,14,527621,18431246730.0,1362483
2020-03-13 09:28:20.586000000,3484.0,3515.0,3476.0,3483.0,1246,3484.0,535,527712,18434417170.0,1362518
2020-03-13 09:28:21.073000000,3484.0,3515.0,3476.0,3483.0,1193,3484.0,595,527821,18438214730.0,1362529
2020-03-13 09:28:21.579000000,3484.0,3515.0,3476.0,3483.0,1060,3484.0,349,528209,18451731320.0,1362796
2020-03-13 09:28:22.077000000,3484.0,3515.0,3476.0,3483.0,969,3484.0,242,528415,18458907060.0,1362776
2020-03-13 09:28:22.575000000,3484.0,3515.0,3476.0,3484.0,288,3485.0,724,528639,18466711200.0,1362930
2020-03-13 09:28:23.077000000,3484.0,3515.0,3476.0,3484.0,92,3485.0,705,528929,18476814840.0,1363202
2020-03-13 09:28:23.579000000,3483.0,3515.0,3476.0,3483.0,849,3484.0,181,529195,18486080670.0,1363241
2020-03-13 09:28:24.065000000,3484.0,3515.0,3476.0,3483.0,770,3484.0,236,529225,18487125750.0,1363243
2020-03-13 09:28:24.556000000,3484.0,3515.0,3476.0,3483.0,649,3484.0,323,529354,18491618980.0,1363286
2020-03-13 09:28:25.075000000,3484.0,3515.0,3476.0,3483.0,638,3484.0,333,529361,18491862850.0,1363288
2020-03-13 09:28:25.587000000,3484.0,3515.0,3476.0,3483.0,475,3484.0,128,529788,18506737720.0,1363324
2020-03-13 09:28:26.083000000,3483.0,3515.0,3476.0,3483.0,496,3484.0,165,529928,18511614160.0,1363308
2020-03-13 09:28:26.587000000,3484.0,3515.0,3476.0,3483.0,492,3484.0,180,529975,18513251620.0,1363284
2020-03-13 09:28:27.077000000,3483.0,3515.0,3476.0,3483.0,492,3484.0,139,530028,18515098030.0,1363286
2020-03-13 09:28:27.587000000,3483.0,3515.0,3476.0,3483.0,520,3484.0,107,530079,18516874620.0,1363308
2020-03-13 09:28:28.080000000,3483.0,3515.0,3476.0,3483.0,384,3485.0,744,530249,18522797270.0,1363368
2020-03-13 09:28:28.587000000,3483.0,3515.0,3476.0,3483.0,400,3485.0,746,530298,18524503940.0,1363372
2020-03-13 09:28:29.059000000,3484.0,3515.0,3476.0,3484.0,144,3485.0,778,530368,18526942660.0,1363382
2020-03-13 09:28:29.563000000,3484.0,3515.0,3476.0,3484.0,24,3485.0,767,530528,18532517120.0,1363534
2020-03-13 09:28:30.087000000,3484.0,3515.0,3476.0,3484.0,3,3485.0,761,530564,18533771290.0,1363540
2020-03-13 09:28:30.585000000,3484.0,3515.0,3476.0,3483.0,506,3484.0,33,530602,18535095010.0,1363556
2020-03-13 09:28:31.085000000,3483.0,3515.0,3476.0,3483.0,536,3485.0,768,530773,18541052640.0,1363502
2020-03-13 09:28:31.585000000,3483.0,3515.0,3476.0,3483.0,526,3484.0,1,530788,18541575170.0,1363493
2020-03-13 09:28:32.074000000,3484.0,3515.0,3476.0,3484.0,121,3485.0,711,530840,18543387170.0,1363462
2020-03-13 09:28:32.586000000,3485.0,3515.0,3476.0,3484.0,152,3485.0,699,530865,18544258400.0,1363461
2020-03-13 09:28:33.087000000,3484.0,3515.0,3476.0,3484.0,295,3485.0,618,530922,18546244290.0,1363407
2020-03-13 09:28:33.587000000,3484.0,3515.0,3476.0,3484.0,308,3485.0,607,530929,18546488220.0,1363406
2020-03-13 09:28:34.077000000,3485.0,3515.0,3476.0,3485.0,101,3486.0,484,531952,18582135730.0,1362583
2020-03-13 09:28:34.571000000,3485.0,3515.0,3476.0,3485.0,245,3486.0,464,531999,18583773730.0,1362617
2020-03-13 09:28:35.073000000,3485.0,3515.0,3476.0,3485.0,261,3486.0,421,532054,18585690480.0,1362613
2020-03-13 09:28:35.569000000,3485.0,3515.0,3476.0,3485.0,298,3486.0,417,532069,18586213270.0,1362614
2020-03-13 09:28:36.085000000,3486.0,3515.0,3476.0,3485.0,316,3486.0,405,532097,18587189250.0,1362606
2020-03-13 09:28:36.585000000,3485.0,3515.0,3476.0,3485.0,314,3486.0,437,532115,18587816680.0,1362603
2020-03-13 09:28:37.087000000,3485.0,3515.0,3476.0,3485.0,290,3486.0,433,532134,18588478970.0,1362598
2020-03-13 09:28:37.587000000,3486.0,3515.0,3476.0,3485.0,190,3486.0,155,532518,18601864150.0,1362534
2020-03-13 09:28:38.087000000,3486.0,3515.0,3476.0,3485.0,277,3486.0,85,532590,18604373900.0,1362540
2020-03-13 09:28:38.585000000,3485.0,3515.0,3476.0,3485.0,263,3486.0,26,532672,18607232230.0,1362514
2020-03-13 09:28:39.086000000,3485.0,3515.0,3476.0,3485.0,264,3486.0,15,532696,18608068800.0,1362512
2020-03-13 09:28:39.582000000,3486.0,3515.0,3476.0,3486.0,32,3487.0,428,532732,18609323740.0,1362522
2020-03-13 09:28:40.071000000,3486.0,3515.0,3476.0,3486.0,3,3487.0,425,532764,18610439260.0,1362528
2020-03-13 09:28:40.575000000,3486.0,3515.0,3476.0,3485.0,290,3486.0,15,532778,18610927290.0,1362525
2020-03-13 09:28:41.078000000,3487.0,3515.0,3476.0,3486.0,41,3487.0,425,532798,18611624470.0,1362527
2020-03-13 09:28:41.572000000,3485.0,3515.0,3476.0,3485.0,305,3487.0,391,532910,18615528950.0,1362450
2020-03-13 09:28:42.085000000,3486.0,3515.0,3476.0,3486.0,13,3487.0,383,533027,18619607700.0,1362544
2020-03-13 09:28:42.586000000,3486.0,3515.0,3476.0,3486.0,43,3487.0,344,533082,18621525480.0,1362526
2020-03-13 09:28:43.084000000,3487.0,3515.0,3476.0,3486.0,169,3487.0,160,533267,18627976360.0,1362566
2020-03-13 09:28:43.586000000,3487.0,3515.0,3476.0,3486.0,333,3487.0,142,533289,18628743390.0,1362557
2020-03-13 09:28:44.082000000,3487.0,3515.0,3476.0,3486.0,331,3487.0,85,533310,18629475600.0,1362546
2020-03-13 09:28:44.577000000,3487.0,3515.0,3476.0,3487.0,22,3488.0,310,533404,18632753330.0,1362480
2020-03-13 09:28:45.083000000,3488.0,3515.0,3476.0,3487.0,34,3488.0,417,533442,18634078400.0,1362465
2020-03-13 09:28:45.569000000,3487.0,3515.0,3476.0,3486.0,323,3487.0,180,533510,18636449490.0,1362473
2020-03-13 09:28:46.082000000,3487.0,3515.0,3476.0,3486.0,309,3487.0,138,533585,18639064710.0,1362431
2020-03-13 09:28:46.578000000,3487.0,3515.0,3476.0,3486.0,290,3487.0,246,533613,18640041050.0,1362433
2020-03-13 09:28:47.084000000,3487.0,3515.0,3476.0,3486.0,245,3487.0,228,533691,18642760890.0,1362445
2020-03-13 09:28:47.571000000,3487.0,3515.0,3476.0,3486.0,232,3487.0,53,533983,18652942770.0,1362556
2020-03-13 09:28:48.080000000,3487.0,3515.0,3476.0,3486.0,372,3487.0,130,534234,18661696250.0,1362568
2020-03-13 09:28:48.582000000,3487.0,3515.0,3476.0,3487.0,102,3488.0,397,534393,18667240580.0,1362668
2020-03-13 09:28:49.084000000,3487.0,3515.0,3476.0,3487.0,196,3488.0,426,534395,18667310320.0,1362667
2020-03-13 09:28:49.561000000,3487.0,3515.0,3476.0,3487.0,185,3488.0,400,534450,18669228170.0,1362669
2020-03-13 09:28:50.068000000,3487.0,3515.0,3476.0,3487.0,159,3488.0,411,534471,18669960440.0,1362664
2020-03-13 09:28:50.578000000,3487.0,3515.0,3476.0,3486.0,349,3487.0,296,534632,18675574510.0,1362745
2020-03-13 09:28:51.071000000,3487.0,3515.0,3476.0,3486.0,244,3487.0,458,534656,18676411210.0,1362741
2020-03-13 09:28:51.568000000,3487.0,3515.0,3476.0,3485.0,414,3487.0,524,534785,18680908220.0,1362743
2020-03-13 09:28:52.066000000,3486.0,3515.0,3476.0,3485.0,449,3486.0,288,534795,18681256810.0,1362740
2020-03-13 09:28:52.583000000,3486.0,3515.0,3476.0,3485.0,424,3486.0,286,534806,18681640270.0,1362737
2020-03-13 09:28:53.083000000,3486.0,3515.0,3476.0,3485.0,440,3486.0,264,534843,18682930060.0,1362706
2020-03-13 09:28:53.555000000,3486.0,3515.0,3476.0,3485.0,435,3486.0,274,534853,18683278620.0,1362703
2020-03-13 09:28:54.080000000,3486.0,3515.0,3476.0,3485.0,456,3486.0,242,534888,18684498700.0,1362671
2020-03-13 09:28:54.587000000,3486.0,3515.0,3476.0,3485.0,461,3486.0,142,534992,18688124140.0,1362588
2020-03-13 09:28:55.070000000,3486.0,3515.0,3476.0,3486.0,141,3487.0,426,535182,18694747520.0,1362491
2020-03-13 09:28:55.556000000,3486.0,3515.0,3476.0,3486.0,187,3487.0,341,535342,18700325120.0,1362499
2020-03-13 09:28:56.075000000,3486.0,3515.0,3476.0,3486.0,287,3487.0,333,535345,18700429700.0,1362497
2020-03-13 09:28:56.588000000,3486.0,3515.0,3476.0,3486.0,295,3487.0,279,535350,18700604040.0,1362500
2020-03-13 09:28:57.076000000,3486.0,3515.0,3476.0,3486.0,444,3487.0,251,535364,18701092090.0,1362489
2020-03-13 09:28:57.584000000,3487.0,3515.0,3476.0,3486.0,463,3487.0,5,535611,18709704970.0,1362605
2020-03-13 09:28:58.084000000,3487.0,3515.0,3476.0,3487.0,45,3488.0,542,535632,18710437250.0,1362599
2020-03-13 09:28:58.585000000,3487.0,3515.0,3476.0,3487.0,6,3488.0,552,535637,18710611600.0,1362599
2020-03-13 09:28:59.087000000,3487.0,3515.0,3476.0,3487.0,132,3488.0,588,535658,18711343870.0,1362612
2020-03-13 09:28:59.583000000,3488.0,3515.0,3476.0,3487.0,56,3488.0,596,535757,18714796010.0,1362575
2020-03-13 09:29:00.085000000,3488.0,3515.0,3476.0,3486.0,563,3487.0,2,535818,18716923090.0,1362588
2020-03-13 09:29:00.575000000,3487.0,3515.0,3476.0,3486.0,569,3487.0,15,536012,18723687880.0,1362763
2020-03-13 09:29:01.082000000,3487.0,3515.0,3476.0,3486.0,575,3487.0,105,536043,18724768840.0,1362770
2020-03-13 09:29:01.577000000,3487.0,3515.0,3476.0,3486.0,539,3487.0,425,536122,18727522840.0,1362758
2020-03-13 09:29:02.085000000,3487.0,3515.0,3476.0,3486.0,393,3487.0,515,536137,18728045810.0,1362759
2020-03-13 09:29:02.586000000,3487.0,3515.0,3476.0,3486.0,392,3487.0,487,536318,18734357250.0,1362914
2020-03-13 09:29:03.081000000,3486.0,3515.0,3476.0,3486.0,405,3487.0,473,536347,18735368390.0,1362909
2020-03-13 09:29:03.580000000,3487.0,3515.0,3476.0,3486.0,408,3487.0,530,536354,18735612470.0,1362911
2020-03-13 09:29:04.070000000,3487.0,3515.0,3476.0,3486.0,407,3487.0,512,536386,18736728270.0,1362930
2020-03-13 09:29:04.581000000,3487.0,3515.0,3476.0,3486.0,377,3487.0,499,536441,18738645820.0,1362952
2020-03-13 09:29:05.076000000,3486.0,3515.0,3476.0,3486.0,357,3487.0,505,536458,18739238440.0,1362951
2020-03-13 09:29:05.573000000,3486.0,3515.0,3476.0,3486.0,344,3487.0,513,536482,18740075210.0,1362963
2020-03-13 09:29:06.076000000,3486.0,3515.0,3476.0,3486.0,344,3487.0,513,536491,18740388990.0,1362966
2020-03-13 09:29:06.567000000,3487.0,3515.0,3476.0,3486.0,299,3487.0,515,536511,18741086210.0,1362984
2020-03-13 09:29:07.076000000,3487.0,3515.0,3476.0,3486.0,302,3487.0,520,536519,18741365150.0,1362982
2020-03-13 09:29:07.578000000,3487.0,3515.0,3476.0,3486.0,260,3487.0,513,536563,18742899000.0,1362956
2020-03-13 09:29:08.065000000,3486.0,3515.0,3476.0,3486.0,248,3487.0,514,536581,18743526490.0,1362953
2020-03-13 09:29:08.587000000,3487.0,3515.0,3476.0,3486.0,248,3487.0,516,536585,18743665970.0,1362950
2020-03-13 09:29:09.053000000,3487.0,3515.0,3476.0,3486.0,234,3487.0,510,536606,18744398100.0,1362947
2020-03-13 09:29:09.580000000,3486.0,3515.0,3476.0,3486.0,212,3487.0,500,536638,18745513720.0,1362936
2020-03-13 09:29:10.053000000,3487.0,3515.0,3476.0,3486.0,213,3487.0,490,536654,18746071600.0,1362942
2020-03-13 09:29:10.576000000,3487.0,3515.0,3476.0,3486.0,208,3487.0,194,536973,18757194940.0,1362804
2020-03-13 09:29:11.077000000,3486.0,3515.0,3476.0,3486.0,329,3487.0,156,537008,18758415070.0,1362803
2020-03-13 09:29:11.565000000,3487.0,3515.0,3476.0,3486.0,404,3487.0,154,537017,18758728840.0,1362809
2020-03-13 09:29:12.079000000,3487.0,3515.0,3476.0,3487.0,44,3488.0,616,537224,18765946890.0,1362695
2020-03-13 09:29:12.581000000,3487.0,3515.0,3476.0,3487.0,219,3488.0,618,537256,18767062730.0,1362702
2020-03-13 09:29:13.072000000,3487.0,3515.0,3476.0,3487.0,364,3488.0,545,537311,18768980580.0,1362705
2020-03-13 09:29:13.583000000,3488.0,3515.0,3476.0,3487.0,391,3488.0,487,537334,18769782790.0,1362702
2020-03-13 09:29:14.084000000,3488.0,3515.0,3476.0,3487.0,448,3488.0,307,537463,18774282230.0,1362622
2020-03-13 09:29:14.582000000,3488.0,3515.0,3476.0,3487.0,468,3488.0,256,537471,18774561230.0,1362628
2020-03-13 09:29:15.072000000,3487.0,3515.0,3476.0,3487.0,466,3488.0,244,537486,18775084380.0,1362636
2020-03-13 09:29:15.575000000,3487.0,3515.0,3476.0,3487.0,456,3488.0,247,537500,18775572590.0,1362650
2020-03-13 09:29:16.073000000,3487.0,3515.0,3476.0,3487.0,413,3488.0,242,537557,18777560260.0,1362647
2020-03-13 09:29:16.581000000,3487.0,3515.0,3476.0,3487.0,403,3488.0,265,537562,18777734610.0,1362642
2020-03-13 09:29:17.083000000,3488.0,3515.0,3476.0,3487.0,417,3488.0,289,537574,18778153150.0,1362630
2020-03-13 09:29:17.582000000,3488.0,3515.0,3476.0,3487.0,413,3488.0,284,537583,18778467050.0,1362629
2020-03-13 09:29:18.086000000,3487.0,3515.0,3476.0,3487.0,354,3488.0,290,537659,18781117180.0,1362557
2020-03-13 09:29:18.575000000,3487.0,3515.0,3476.0,3487.0,346,3488.0,316,537666,18781361270.0,1362558
2020-03-13 09:29:19.084000000,3487.0,3515.0,3476.0,3487.0,354,3488.0,421,537712,18782965340.0,1362576
2020-03-13 09:29:19.580000000,3488.0,3515.0,3476.0,3487.0,354,3488.0,440,537714,18783035090.0,1362578
2020-03-13 09:29:20.081000000,3488.0,3515.0,3476.0,3487.0,58,3488.0,427,538030,18794054170.0,1362642
2020-03-13 09:29:20.567000000,3487.0,3515.0,3476.0,3486.0,454,3487.0,601,538091,18796181240.0,1362664
2020-03-13 09:29:21.080000000,3487.0,3515.0,3476.0,3486.0,227,3487.0,629,538160,18798587030.0,1362634
2020-03-13 09:29:21.580000000,3486.0,3515.0,3476.0,3485.0,799,3486.0,108,538382,18806325950.0,1362673
