datetime,KQ.m@SHFE.rb.last_price,KQ.m@SHFE.rb.highest,KQ.m@SHFE.rb.lowest,KQ.m@SHFE.rb.bid_price1,KQ.m@SHFE.rb.bid_volume1,KQ.m@SHFE.rb.ask_price1,KQ.m@SHFE.rb.ask_volume1,KQ.m@SHFE.rb.volume,KQ.m@SHFE.rb.amount,KQ.m@SHFE.rb.open_interest
2020-03-11 09:31:04.079000000,3495.0,3511.0,3484.0,3494.0,638,3495.0,232,306016,10696995570.0,1446365
2020-03-11 09:31:04.582000000,3494.0,3511.0,3484.0,3494.0,666,3495.0,243,306019,10697100410.0,1446367
2020-03-11 09:31:05.030000000,3494.0,3511.0,3484.0,3494.0,671,3495.0,274,306031,10697519730.0,1446366
2020-03-11 09:31:05.574000000,3495.0,3511.0,3484.0,3494.0,669,3495.0,276,306036,10697694440.0,1446364
2020-03-11 09:31:06.076000000,3494.0,3511.0,3484.0,3494.0,662,3495.0,258,306077,10699127300.0,1446388
2020-03-11 09:31:06.556000000,3494.0,3511.0,3484.0,3494.0,651,3495.0,268,306092,10699651410.0,1446389
2020-03-11 09:31:07.081000000,3494.0,3511.0,3484.0,3494.0,638,3495.0,266,306109,10700245430.0,1446381
2020-03-11 09:31:07.548000000,3494.0,3511.0,3484.0,3494.0,615,3495.0,278,306135,10701153870.0,1446405
2020-03-11 09:31:08.056000000,3494.0,3511.0,3484.0,3494.0,600,3495.0,309,306148,10701608130.0,1446408
2020-03-11 09:31:08.568000000,3494.0,3511.0,3484.0,3494.0,600,3495.0,309,306150,10701678010.0,1446410
2020-03-11 09:31:09.061000000,3494.0,3511.0,3484.0,3494.0,591,3495.0,313,306164,10702167210.0,1446412
2020-03-11 09:31:09.547000000,3494.0,3511.0,3484.0,3494.0,601,3495.0,317,306175,10702551550.0,1446421
2020-03-11 09:31:10.071000000,3494.0,3511.0,3484.0,3494.0,618,3495.0,297,306176,10702586490.0,1446421
2020-03-11 09:31:10.551000000,3495.0,3511.0,3484.0,3495.0,229,3496.0,418,306519,10714574330.0,1446365
2020-03-11 09:31:11.083000000,3495.0,3511.0,3484.0,3495.0,207,3496.0,368,306548,10715587880.0,1446392
2020-03-11 09:31:11.583000000,3496.0,3511.0,3484.0,3495.0,95,3496.0,374,306598,10717335390.0,1446388
2020-03-11 09:31:12.039000000,3495.0,3511.0,3484.0,3495.0,55,3496.0,412,306609,10717719850.0,1446396
2020-03-11 09:31:12.577000000,3495.0,3511.0,3484.0,3495.0,11,3496.0,414,306631,10718488760.0,1446400
2020-03-11 09:31:13.081000000,3494.0,3511.0,3484.0,3494.0,655,3495.0,39,306643,10718908150.0,1446412
2020-03-11 09:31:13.573000000,3495.0,3511.0,3484.0,3494.0,677,3495.0,1,306715,10721424550.0,1446356
2020-03-11 09:31:14.084000000,3495.0,3511.0,3484.0,3495.0,24,3496.0,434,306748,10722577900.0,1446356
2020-03-11 09:31:14.569000000,3495.0,3511.0,3484.0,3495.0,4,3496.0,444,306772,10723416710.0,1446356
2020-03-11 09:31:15.073000000,3495.0,3511.0,3484.0,3494.0,689,3495.0,1,306779,10723661360.0,1446359
2020-03-11 09:31:15.539000000,3494.0,3511.0,3484.0,3494.0,710,3495.0,55,306783,10723801150.0,1446360
2020-03-11 09:31:16.072000000,3494.0,3511.0,3484.0,3494.0,714,3495.0,121,306791,10724080740.0,1446367
2020-03-11 09:31:16.568000000,3494.0,3511.0,3484.0,3494.0,785,3495.0,209,306833,10725548340.0,1446391
2020-03-11 09:31:17.079000000,3495.0,3511.0,3484.0,3494.0,776,3495.0,208,306838,10725723080.0,1446390
2020-03-11 09:31:17.533000000,3494.0,3511.0,3484.0,3494.0,778,3495.0,207,306841,10725827920.0,1446391
2020-03-11 09:31:18.069000000,3495.0,3511.0,3484.0,3494.0,793,3495.0,211,306843,10725897810.0,1446392
2020-03-11 09:31:18.539000000,3495.0,3511.0,3484.0,3495.0,1,3496.0,450,307056,10733342150.0,1446361
2020-03-11 09:31:19.062000000,3495.0,3511.0,3484.0,3495.0,35,3496.0,432,307068,10733761550.0,1446361
2020-03-11 09:31:19.576000000,3496.0,3511.0,3484.0,3495.0,139,3496.0,434,307078,10734111060.0,1446358
2020-03-11 09:31:20.082000000,3495.0,3511.0,3484.0,3495.0,157,3496.0,409,307081,10734215920.0,1446358
2020-03-11 09:31:20.565000000,3495.0,3511.0,3484.0,3495.0,138,3496.0,409,307109,10735194540.0,1446357
2020-03-11 09:31:21.023000000,3495.0,3511.0,3484.0,3495.0,153,3496.0,411,307133,10736033340.0,1446338
2020-03-11 09:31:21.545000000,3496.0,3511.0,3484.0,3495.0,171,3496.0,407,307136,10736138220.0,1446335
2020-03-11 09:31:22.071000000,3495.0,3511.0,3484.0,3495.0,206,3496.0,413,307152,10736697420.0,1446334
2020-03-11 09:31:22.576000000,3496.0,3511.0,3484.0,3495.0,223,3496.0,410,307173,10737431400.0,1446331
2020-03-11 09:31:23.083000000,3495.0,3511.0,3484.0,3495.0,222,3496.0,419,307179,10737641100.0,1446326
2020-03-11 09:31:23.558000000,3495.0,3511.0,3484.0,3495.0,152,3496.0,422,307252,10740192450.0,1446351
2020-03-11 09:31:24.054000000,3496.0,3511.0,3484.0,3495.0,117,3496.0,454,307255,10740297320.0,1446349
2020-03-11 09:31:24.500000000,3495.0,3511.0,3484.0,3495.0,113,3496.0,451,307271,10740856620.0,1446350
2020-03-11 09:31:25.083000000,3495.0,3511.0,3484.0,3494.0,802,3495.0,104,307406,10745574770.0,1446326
2020-03-11 09:31:25.574000000,3495.0,3511.0,3484.0,3494.0,805,3495.0,91,307419,10746029120.0,1446323
2020-03-11 09:31:26.061000000,3495.0,3511.0,3484.0,3494.0,809,3495.0,82,307434,10746553370.0,1446316
2020-03-11 09:31:26.576000000,3494.0,3511.0,3484.0,3494.0,810,3495.0,67,307460,10747462050.0,1446314
2020-03-11 09:31:27.056000000,3495.0,3511.0,3484.0,3494.0,757,3495.0,59,307513,10749313950.0,1446322
2020-03-11 09:31:27.547000000,3495.0,3511.0,3484.0,3494.0,756,3495.0,105,307515,10749383850.0,1446324
2020-03-11 09:31:28.077000000,3495.0,3511.0,3484.0,3494.0,798,3495.0,89,307539,10750222620.0,1446343
2020-03-11 09:31:28.537000000,3494.0,3511.0,3484.0,3494.0,796,3495.0,95,307541,10750292500.0,1446343
2020-03-11 09:31:29.078000000,3495.0,3511.0,3484.0,3494.0,801,3495.0,100,307552,10750676930.0,1446345
2020-03-11 09:31:29.573000000,3494.0,3511.0,3484.0,3494.0,798,3495.0,125,307567,10751201140.0,1446352
2020-03-11 09:31:30.082000000,3495.0,3511.0,3484.0,3494.0,789,3495.0,136,307581,10751690420.0,1446364
2020-03-11 09:31:30.579000000,3495.0,3511.0,3484.0,3494.0,790,3495.0,202,307616,10752913660.0,1446343
2020-03-11 09:31:31.080000000,3495.0,3511.0,3484.0,3494.0,788,3495.0,115,307721,10756583390.0,1446365
2020-03-11 09:31:31.500000000,3495.0,3511.0,3484.0,3494.0,765,3495.0,144,307747,10757491870.0,1446349
2020-03-11 09:31:32.000000000,3495.0,3511.0,3484.0,3494.0,767,3495.0,324,307749,10757561770.0,1446349
2020-03-11 09:31:32.578000000,3495.0,3511.0,3484.0,3494.0,726,3495.0,405,307751,10757631660.0,1446349
2020-03-11 09:31:33.033000000,3494.0,3511.0,3484.0,3494.0,597,3495.0,417,307752,10757666600.0,1446349
2020-03-11 09:31:33.575000000,3495.0,3511.0,3484.0,3494.0,588,3495.0,356,307805,10759518920.0,1446396
2020-03-11 09:31:34.012000000,3495.0,3511.0,3484.0,3494.0,644,3495.0,338,307814,10759833460.0,1446398
2020-03-11 09:31:34.536000000,3495.0,3511.0,3484.0,3494.0,657,3495.0,302,307829,10760357670.0,1446406
2020-03-11 09:31:35.062000000,3495.0,3511.0,3484.0,3494.0,658,3495.0,287,307829,10760357670.0,1446406
2020-03-11 09:31:35.583000000,3494.0,3511.0,3484.0,3494.0,649,3495.0,305,307838,10760672130.0,1446402
2020-03-11 09:31:36.035000000,3495.0,3511.0,3484.0,3494.0,648,3495.0,304,307841,10760776970.0,1446405
2020-03-11 09:31:36.563000000,3494.0,3511.0,3484.0,3494.0,654,3495.0,299,307847,10760986660.0,1446410
2020-03-11 09:31:37.080000000,3495.0,3511.0,3484.0,3494.0,662,3495.0,162,307849,10761056550.0,1446412
2020-03-11 09:31:37.555000000,3495.0,3511.0,3484.0,3494.0,664,3496.0,553,307974,10765425280.0,1446432
2020-03-11 09:31:38.074000000,3494.0,3511.0,3484.0,3494.0,673,3495.0,10,307988,10765914570.0,1446428
2020-03-11 09:31:38.578000000,3494.0,3511.0,3484.0,3494.0,671,3496.0,522,308006,10766543610.0,1446416
2020-03-11 09:31:39.079000000,3495.0,3511.0,3484.0,3494.0,670,3495.0,1,308107,10770073550.0,1446516
2020-03-11 09:31:39.583000000,3494.0,3511.0,3484.0,3494.0,676,3495.0,3,308112,10770248260.0,1446519
2020-03-11 09:31:40.026000000,3495.0,3511.0,3484.0,3494.0,689,3496.0,527,308115,10770353110.0,1446517
2020-03-11 09:31:40.548000000,3494.0,3511.0,3484.0,3494.0,693,3496.0,535,308119,10770492900.0,1446518
2020-03-11 09:31:41.008000000,3496.0,3511.0,3484.0,3495.0,100,3496.0,545,308122,10770597760.0,1446521
2020-03-11 09:31:41.581000000,3495.0,3511.0,3484.0,3495.0,123,3496.0,550,308135,10771052110.0,1446521
2020-03-11 09:31:42.061000000,3495.0,3511.0,3484.0,3495.0,130,3496.0,553,308139,10771191930.0,1446519
2020-03-11 09:31:42.555000000,3495.0,3511.0,3484.0,3495.0,133,3496.0,553,308142,10771296780.0,1446516
2020-03-11 09:31:43.065000000,3495.0,3511.0,3484.0,3495.0,103,3496.0,534,308184,10772764900.0,1446512
2020-03-11 09:31:43.573000000,3495.0,3511.0,3484.0,3495.0,100,3496.0,534,308185,10772799850.0,1446512
2020-03-11 09:31:44.048000000,3495.0,3511.0,3484.0,3495.0,103,3496.0,538,308188,10772904700.0,1446511
2020-03-11 09:31:44.500000000,3495.0,3511.0,3484.0,3495.0,95,3496.0,538,308197,10773219250.0,1446510
2020-03-11 09:31:45.083000000,3495.0,3511.0,3484.0,3495.0,84,3496.0,547,308199,10773289150.0,1446510
2020-03-11 09:31:45.569000000,3495.0,3511.0,3484.0,3495.0,84,3496.0,543,308209,10773638650.0,1446503
2020-03-11 09:31:46.082000000,3496.0,3511.0,3484.0,3495.0,57,3496.0,543,308237,10774617260.0,1446502
2020-03-11 09:31:46.576000000,3495.0,3511.0,3484.0,3495.0,44,3496.0,545,308248,10775001710.0,1446502
2020-03-11 09:31:47.000000000,3495.0,3511.0,3484.0,3495.0,59,3496.0,547,308251,10775106560.0,1446503
2020-03-11 09:31:47.581000000,3495.0,3511.0,3484.0,3495.0,52,3496.0,545,308261,10775456080.0,1446507
2020-03-11 09:31:48.035000000,3495.0,3511.0,3484.0,3495.0,52,3496.0,549,308266,10775630830.0,1446509
2020-03-11 09:31:48.525000000,3495.0,3511.0,3484.0,3495.0,47,3496.0,551,308272,10775840530.0,1446511
2020-03-11 09:31:49.043000000,3495.0,3511.0,3484.0,3494.0,703,3495.0,453,308319,10777483180.0,1446545
2020-03-11 09:31:49.531000000,3495.0,3511.0,3484.0,3494.0,659,3495.0,439,308342,10778287030.0,1446546
2020-03-11 09:31:50.045000000,3495.0,3511.0,3484.0,3494.0,651,3495.0,367,308444,10781851930.0,1446646
2020-03-11 09:31:50.565000000,3495.0,3511.0,3484.0,3494.0,652,3495.0,376,308444,10781851930.0,1446646
2020-03-11 09:31:51.078000000,3495.0,3511.0,3484.0,3494.0,640,3495.0,374,308457,10782306170.0,1446647
2020-03-11 09:31:51.543000000,3495.0,3511.0,3484.0,3494.0,640,3495.0,378,308461,10782445940.0,1446647
2020-03-11 09:31:52.065000000,3494.0,3511.0,3484.0,3494.0,640,3495.0,279,308568,10786185570.0,1446745
2020-03-11 09:31:52.581000000,3494.0,3511.0,3484.0,3494.0,641,3495.0,272,308570,10786255450.0,1446744
2020-03-11 09:31:53.051000000,3494.0,3511.0,3484.0,3494.0,623,3495.0,272,308593,10787059080.0,1446724
2020-03-11 09:31:53.566000000,3494.0,3511.0,3484.0,3494.0,623,3495.0,275,308599,10787268750.0,1446724
2020-03-11 09:31:54.058000000,3494.0,3511.0,3484.0,3494.0,624,3495.0,276,308600,10787303690.0,1446724
2020-03-11 09:31:54.577000000,3494.0,3511.0,3484.0,3494.0,432,3495.0,271,308796,10794151980.0,1446803
2020-03-11 09:31:55.080000000,3494.0,3511.0,3484.0,3494.0,384,3495.0,316,308806,10794501380.0,1446801
2020-03-11 09:31:55.579000000,3494.0,3511.0,3484.0,3494.0,361,3495.0,337,308830,10795339940.0,1446800
2020-03-11 09:31:56.076000000,3494.0,3511.0,3484.0,3494.0,369,3495.0,346,308839,10795654420.0,1446803
2020-03-11 09:31:56.557000000,3495.0,3511.0,3484.0,3494.0,362,3495.0,344,308851,10796073720.0,1446813
2020-03-11 09:31:57.068000000,3494.0,3511.0,3484.0,3494.0,258,3495.0,348,308956,10799742430.0,1446898
2020-03-11 09:31:57.504000000,3494.0,3511.0,3484.0,3493.0,746,3494.0,507,309216,10808826830.0,1446961
2020-03-11 09:31:58.066000000,3494.0,3511.0,3484.0,3493.0,689,3494.0,536,309217,10808861770.0,1446962
2020-03-11 09:31:58.540000000,3494.0,3511.0,3484.0,3493.0,696,3494.0,544,309219,10808931650.0,1446962
2020-03-11 09:31:59.078000000,3493.0,3511.0,3484.0,3493.0,795,3494.0,554,309220,10808966580.0,1446962
2020-03-11 09:31:59.577000000,3493.0,3511.0,3484.0,3493.0,784,3494.0,553,309244,10809804920.0,1446948
2020-03-11 09:32:00.073000000,3492.0,3511.0,3484.0,3492.0,633,3493.0,3,310030,10837259900.0,1447124
2020-03-11 09:32:00.578000000,3493.0,3511.0,3484.0,3492.0,570,3493.0,245,310108,10839983750.0,1447061
2020-03-11 09:32:01.080000000,3492.0,3511.0,3484.0,3492.0,512,3493.0,272,310137,10840996430.0,1447032
2020-03-11 09:32:01.570000000,3493.0,3511.0,3484.0,3492.0,510,3493.0,274,310146,10841310760.0,1447029
2020-03-11 09:32:02.067000000,3492.0,3511.0,3484.0,3492.0,481,3493.0,268,310180,10842498050.0,1447005
2020-03-11 09:32:02.574000000,3492.0,3511.0,3484.0,3491.0,649,3492.0,17,310666,10859469170.0,1447329
2020-03-11 09:32:03.084000000,3491.0,3511.0,3484.0,3491.0,676,3492.0,70,310678,10859888120.0,1447332
2020-03-11 09:32:03.564000000,3492.0,3511.0,3484.0,3491.0,640,3492.0,153,310755,10862576330.0,1447344
2020-03-11 09:32:04.035000000,3491.0,3511.0,3484.0,3491.0,690,3492.0,176,310787,10863693490.0,1447369
2020-03-11 09:32:04.568000000,3491.0,3511.0,3484.0,3491.0,766,3492.0,275,310816,10864705940.0,1447371
2020-03-11 09:32:05.073000000,3492.0,3511.0,3484.0,3491.0,694,3492.0,271,310896,10867498800.0,1447358
2020-03-11 09:32:05.577000000,3491.0,3511.0,3484.0,3491.0,685,3492.0,286,310911,10868022490.0,1447367
2020-03-11 09:32:06.083000000,3492.0,3511.0,3484.0,3491.0,725,3492.0,268,310933,10868790690.0,1447366
2020-03-11 09:32:06.570000000,3491.0,3511.0,3484.0,3491.0,737,3492.0,165,310944,10869174760.0,1447364
2020-03-11 09:32:07.000000000,3491.0,3511.0,3484.0,3491.0,766,3492.0,144,310952,10869454090.0,1447362
2020-03-11 09:32:07.555000000,3492.0,3511.0,3484.0,3491.0,745,3492.0,128,311005,10871304570.0,1447372
2020-03-11 09:32:08.078000000,3492.0,3511.0,3484.0,3491.0,237,3492.0,126,311521,10889318200.0,1447601
2020-03-11 09:32:08.551000000,3492.0,3511.0,3484.0,3491.0,228,3492.0,120,311594,10891867240.0,1447590
2020-03-11 09:32:09.075000000,3491.0,3511.0,3484.0,3491.0,271,3492.0,150,311617,10892670300.0,1447584
2020-03-11 09:32:09.558000000,3492.0,3511.0,3484.0,3491.0,263,3492.0,143,311647,10893717620.0,1447596
2020-03-11 09:32:10.072000000,3491.0,3511.0,3484.0,3491.0,260,3492.0,145,311666,10894380910.0,1447609
2020-03-11 09:32:10.555000000,3492.0,3511.0,3484.0,3491.0,263,3492.0,142,311672,10894590410.0,1447613
2020-03-11 09:32:11.083000000,3491.0,3511.0,3484.0,3491.0,271,3492.0,102,311712,10895987170.0,1447587
2020-03-11 09:32:11.574000000,3491.0,3511.0,3484.0,3491.0,396,3492.0,15,311800,10899060070.0,1447569
2020-03-11 09:32:12.032000000,3492.0,3511.0,3484.0,3492.0,16,3493.0,226,311822,10899828310.0,1447561
2020-03-11 09:32:12.572000000,3492.0,3511.0,3484.0,3492.0,180,3493.0,318,311852,10900875910.0,1447536
2020-03-11 09:32:13.075000000,3493.0,3511.0,3484.0,3492.0,67,3493.0,302,312023,10906847250.0,1447476
2020-03-11 09:32:13.570000000,3492.0,3511.0,3484.0,3492.0,130,3493.0,309,312044,10907580570.0,1447496
2020-03-11 09:32:14.080000000,3492.0,3511.0,3484.0,3492.0,172,3493.0,328,312051,10907825020.0,1447498
2020-03-11 09:32:14.580000000,3492.0,3511.0,3484.0,3492.0,176,3493.0,353,312078,10908767870.0,1447512
2020-03-11 09:32:15.078000000,3492.0,3511.0,3484.0,3492.0,155,3493.0,355,312084,10908977390.0,1447510
2020-03-11 09:32:15.539000000,3492.0,3511.0,3484.0,3492.0,52,3493.0,365,312096,10909396430.0,1447502
2020-03-11 09:32:16.034000000,3492.0,3511.0,3484.0,3491.0,476,3492.0,6,312143,10911037670.0,1447502
2020-03-11 09:32:16.564000000,3492.0,3511.0,3484.0,3491.0,484,3492.0,2,312163,10911736070.0,1447512
2020-03-11 09:32:17.077000000,3491.0,3511.0,3484.0,3491.0,398,3492.0,85,312255,10914947850.0,1447486
2020-03-11 09:32:17.551000000,3491.0,3511.0,3484.0,3491.0,399,3492.0,284,312278,10915751000.0,1447488
2020-03-11 09:32:18.075000000,3492.0,3511.0,3484.0,3491.0,364,3492.0,274,312336,10917776280.0,1447535
2020-03-11 09:32:18.573000000,3491.0,3511.0,3484.0,3491.0,306,3492.0,272,312403,10920115300.0,1447513
2020-03-11 09:32:19.082000000,3491.0,3511.0,3484.0,3491.0,366,3492.0,275,312417,10920604060.0,1447511
2020-03-11 09:32:19.527000000,3492.0,3511.0,3484.0,3491.0,375,3492.0,273,312428,10920988180.0,1447518
2020-03-11 09:32:20.043000000,3491.0,3511.0,3484.0,3491.0,379,3492.0,235,312434,10921197650.0,1447519
2020-03-11 09:32:20.580000000,3492.0,3511.0,3484.0,3491.0,357,3492.0,222,312477,10922698960.0,1447522
2020-03-11 09:32:21.048000000,3491.0,3511.0,3484.0,3491.0,355,3492.0,220,312494,10923292490.0,1447523
2020-03-11 09:32:21.575000000,3491.0,3511.0,3484.0,3491.0,285,3492.0,225,312568,10925875860.0,1447524
2020-03-11 09:32:22.038000000,3492.0,3511.0,3484.0,3491.0,295,3492.0,247,312574,10926085370.0,1447525
2020-03-11 09:32:22.566000000,3491.0,3511.0,3484.0,3491.0,341,3492.0,240,312587,10926539240.0,1447522
2020-03-11 09:32:23.080000000,3492.0,3511.0,3484.0,3491.0,174,3492.0,218,312793,10933730750.0,1447452
2020-03-11 09:32:23.573000000,3491.0,3511.0,3484.0,3491.0,151,3492.0,229,312815,10934498770.0,1447474
2020-03-11 09:32:24.054000000,3492.0,3511.0,3484.0,3491.0,109,3492.0,243,312833,10935127230.0,1447480
2020-03-11 09:32:24.568000000,3491.0,3511.0,3484.0,3491.0,162,3492.0,254,312841,10935406560.0,1447480
2020-03-11 09:32:25.043000000,3491.0,3511.0,3484.0,3491.0,273,3492.0,247,313067,10943296290.0,1447624
2020-03-11 09:32:25.583000000,3491.0,3511.0,3484.0,3491.0,216,3492.0,166,313168,10946822330.0,1447608
2020-03-11 09:32:26.084000000,3492.0,3511.0,3484.0,3491.0,294,3492.0,163,313174,10947031830.0,1447605
2020-03-11 09:32:26.539000000,3491.0,3511.0,3484.0,3491.0,311,3492.0,129,313211,10948323640.0,1447579
2020-03-11 09:32:27.042000000,3491.0,3511.0,3484.0,3491.0,11,3492.0,72,313539,10959774270.0,1447634
2020-03-11 09:32:27.559000000,3492.0,3511.0,3484.0,3491.0,188,3492.0,429,313555,10960332860.0,1447646
2020-03-11 09:32:28.050000000,3492.0,3511.0,3484.0,3491.0,58,3492.0,390,313561,10960542340.0,1447650
2020-03-11 09:32:28.583000000,3492.0,3511.0,3484.0,3491.0,22,3492.0,379,313598,10961834040.0,1447672
2020-03-11 09:32:29.080000000,3492.0,3511.0,3484.0,3491.0,14,3492.0,359,313628,10962881540.0,1447684
2020-03-11 09:32:29.535000000,3491.0,3511.0,3484.0,3490.0,1130,3492.0,371,313644,10963440110.0,1447681
2020-03-11 09:32:30.060000000,3491.0,3511.0,3484.0,3491.0,199,3492.0,361,313647,10963544840.0,1447682
2020-03-11 09:32:30.582000000,3491.0,3511.0,3484.0,3491.0,261,3492.0,335,313664,10964138470.0,1447673
2020-03-11 09:32:31.058000000,3492.0,3511.0,3484.0,3491.0,278,3492.0,256,313683,10964801780.0,1447690
2020-03-11 09:32:31.579000000,3491.0,3511.0,3484.0,3491.0,290,3492.0,255,313688,10964976330.0,1447693
2020-03-11 09:32:32.080000000,3491.0,3511.0,3484.0,3491.0,265,3492.0,260,313709,10965709440.0,1447708
2020-03-11 09:32:32.577000000,3491.0,3511.0,3484.0,3491.0,265,3492.0,261,313719,10966058540.0,1447709
2020-03-11 09:32:33.067000000,3491.0,3511.0,3484.0,3491.0,264,3492.0,288,313771,10967873860.0,1447665
2020-03-11 09:32:33.578000000,3492.0,3511.0,3484.0,3491.0,270,3492.0,295,313772,10967908780.0,1447666
2020-03-11 09:32:34.079000000,3491.0,3511.0,3484.0,3491.0,288,3492.0,297,313776,10968048440.0,1447668
2020-03-11 09:32:34.581000000,3492.0,3511.0,3484.0,3491.0,290,3492.0,292,313788,10968467430.0,1447670
2020-03-11 09:32:35.058000000,3491.0,3511.0,3484.0,3491.0,315,3492.0,301,313819,10969549670.0,1447696
2020-03-11 09:32:35.573000000,3492.0,3511.0,3484.0,3491.0,337,3492.0,300,313823,10969689340.0,1447695
2020-03-11 09:32:36.078000000,3492.0,3511.0,3484.0,3491.0,335,3492.0,279,313832,10970003580.0,1447697
2020-03-11 09:32:36.567000000,3491.0,3511.0,3484.0,3491.0,346,3492.0,269,313846,10970492450.0,1447697
2020-03-11 09:32:37.049000000,3491.0,3511.0,3484.0,3491.0,339,3492.0,234,313864,10971120880.0,1447705
2020-03-11 09:32:37.583000000,3491.0,3511.0,3484.0,3491.0,331,3492.0,241,313875,10971504900.0,1447715
2020-03-11 09:32:38.083000000,3491.0,3511.0,3484.0,3491.0,325,3492.0,238,313886,10971888950.0,1447725
2020-03-11 09:32:38.584000000,3491.0,3511.0,3484.0,3491.0,328,3492.0,288,313890,10972028590.0,1447729
2020-03-11 09:32:39.057000000,3491.0,3511.0,3484.0,3491.0,321,3492.0,289,313894,10972168240.0,1447732
2020-03-11 09:32:39.581000000,3491.0,3511.0,3484.0,3491.0,316,3492.0,283,313923,10973180820.0,1447749
2020-03-11 09:32:40.083000000,3492.0,3511.0,3484.0,3491.0,346,3492.0,39,314126,10980269560.0,1447663
2020-03-11 09:32:40.569000000,3492.0,3511.0,3484.0,3492.0,229,3493.0,408,314204,10982993320.0,1447692
2020-03-11 09:32:41.074000000,3492.0,3511.0,3484.0,3492.0,242,3493.0,384,314217,10983447280.0,1447700
2020-03-11 09:32:41.560000000,3491.0,3511.0,3484.0,3491.0,433,3493.0,399,314500,10993329300.0,1447520
2020-03-11 09:32:42.045000000,3492.0,3511.0,3484.0,3491.0,419,3492.0,78,314519,10993992780.0,1447510
2020-03-11 09:32:42.581000000,3492.0,3511.0,3484.0,3492.0,63,3493.0,417,314642,10998287940.0,1447409
2020-03-11 09:32:43.050000000,3492.0,3511.0,3484.0,3492.0,21,3493.0,402,314706,11000522870.0,1447401
2020-03-11 09:32:43.573000000,3492.0,3511.0,3484.0,3492.0,33,3493.0,412,314708,11000592710.0,1447400
2020-03-11 09:32:44.034000000,3492.0,3511.0,3484.0,3492.0,222,3493.0,402,314720,11001011750.0,1447398
2020-03-11 09:32:44.574000000,3492.0,3511.0,3484.0,3492.0,377,3494.0,247,315054,11012678250.0,1447227
2020-03-11 09:32:45.078000000,3493.0,3511.0,3484.0,3493.0,237,3494.0,194,315068,11013167290.0,1447235
2020-03-11 09:32:45.584000000,3493.0,3511.0,3484.0,3493.0,247,3494.0,209,315073,11013341960.0,1447238
2020-03-11 09:32:46.077000000,3493.0,3511.0,3484.0,3493.0,197,3494.0,207,315092,11014005690.0,1447237
2020-03-11 09:32:46.558000000,3493.0,3511.0,3484.0,3493.0,44,3494.0,222,315268,11020153370.0,1447126
2020-03-11 09:32:47.061000000,3493.0,3511.0,3484.0,3493.0,86,3494.0,296,315280,11020572530.0,1447128
2020-03-11 09:32:47.539000000,3493.0,3511.0,3484.0,3493.0,22,3494.0,298,315334,11022458750.0,1447130
2020-03-11 09:32:48.077000000,3493.0,3511.0,3484.0,3492.0,428,3493.0,483,315356,11023227210.0,1447152
2020-03-11 09:32:48.574000000,3492.0,3511.0,3484.0,3492.0,393,3493.0,507,315360,11023366920.0,1447152
2020-03-11 09:32:49.084000000,3492.0,3511.0,3484.0,3492.0,286,3493.0,521,315361,11023401840.0,1447152
2020-03-11 09:32:49.580000000,3493.0,3511.0,3484.0,3492.0,82,3493.0,586,315385,11024240130.0,1447171
2020-03-11 09:32:50.079000000,3493.0,3511.0,3484.0,3492.0,2,3493.0,811,315427,11025706790.0,1447176
2020-03-11 09:32:50.584000000,3492.0,3511.0,3484.0,3491.0,498,3492.0,102,315437,11026055990.0,1447186
2020-03-11 09:32:51.076000000,3492.0,3511.0,3484.0,3491.0,502,3492.0,115,315446,11026370270.0,1447189
2020-03-11 09:32:51.578000000,3492.0,3511.0,3484.0,3491.0,508,3492.0,124,315453,11026614660.0,1447188
2020-03-11 09:32:52.082000000,3492.0,3511.0,3484.0,3491.0,518,3492.0,124,315460,11026859040.0,1447193
2020-03-11 09:32:52.581000000,3492.0,3511.0,3484.0,3491.0,519,3492.0,95,315460,11026859040.0,1447193
2020-03-11 09:32:53.044000000,3492.0,3511.0,3484.0,3491.0,524,3492.0,94,315465,11027033610.0,1447197
2020-03-11 09:32:53.578000000,3492.0,3511.0,3484.0,3491.0,527,3492.0,90,315470,11027208210.0,1447199
2020-03-11 09:32:54.078000000,3491.0,3511.0,3484.0,3491.0,529,3492.0,51,315486,11027766830.0,1447201
2020-03-11 09:32:54.575000000,3491.0,3511.0,3484.0,3491.0,533,3492.0,45,315494,11028046180.0,1447204
2020-03-11 09:32:55.080000000,3492.0,3511.0,3484.0,3492.0,35,3493.0,906,315545,11029827100.0,1447192
2020-03-11 09:32:55.567000000,3492.0,3511.0,3484.0,3492.0,185,3493.0,908,315545,11029827100.0,1447192
2020-03-11 09:32:56.084000000,3492.0,3511.0,3484.0,3492.0,2,3493.0,891,315746,11036846020.0,1447239
2020-03-11 09:32:56.557000000,3492.0,3511.0,3484.0,3492.0,116,3493.0,887,315754,11037125430.0,1447247
2020-03-11 09:32:57.038000000,3492.0,3511.0,3484.0,3492.0,73,3493.0,887,315805,11038906360.0,1447255
2020-03-11 09:32:57.583000000,3492.0,3511.0,3484.0,3492.0,79,3493.0,870,315828,11039709730.0,1447256
2020-03-11 09:32:58.072000000,3492.0,3511.0,3484.0,3492.0,91,3493.0,873,315829,11039744650.0,1447255
2020-03-11 09:32:58.576000000,3492.0,3511.0,3484.0,3492.0,48,3493.0,907,315889,11041839890.0,1447234
